,transaction_id,vendor_id,vendor_name,product_description,date,drug_prediction
17359,'18457,1805,projeccao,"Weed Skunkmix, 5g",2018-12-19 22:38:50,marijuana
17360,'18458,1805,projeccao,"Weed Skunkmix, 5g",2018-12-16 22:38:50,marijuana
17361,'18459,1805,projeccao,"Weed Skunkmix, 5g",2018-12-19 22:38:50,marijuana
17362,'18460,1805,projeccao,"Weed Skunkmix, 5g",2018-12-22 22:38:50,marijuana
17363,'18461,1805,projeccao,"Weed Skunkmix, 5g",2018-12-22 22:38:50,marijuana
17364,'18462,1805,projeccao,"Weed Skunkmix, 5g",2018-12-20 22:38:50,marijuana
17365,'18463,1805,projeccao,"Weed Skunkmix, 5g",2018-12-24 22:38:50,marijuana
17366,'18464,1805,projeccao,"Weed Skunkmix, 5g",2018-12-16 22:38:50,marijuana
17367,'18465,1805,projeccao,"Weed Skunkmix, 5g",2018-12-21 22:38:50,marijuana
17368,'18466,1805,projeccao,"Weed Skunkmix, 5g",2018-12-20 22:38:50,marijuana
17369,'18467,1805,projeccao,"Weed Skunkmix, 5g",2018-12-18 22:38:50,marijuana
17370,'18468,1805,projeccao,"Weed Skunkmix, 5g",2018-12-22 22:38:50,marijuana
17371,'18469,1805,projeccao,"Weed Skunkmix, 5g",2018-11-30 22:38:50,marijuana
17372,'18470,1805,projeccao,"Weed Skunkmix, 5g",2018-08-01 22:38:50,marijuana
17373,'18471,1805,projeccao,"Weed Skunkmix, 5g",2018-08-09 22:38:50,marijuana
17374,'18472,1805,projeccao,"Weed Skunkmix, 5g",2018-12-01 22:38:50,marijuana
17375,'18473,1805,projeccao,"Weed Skunkmix, 5g",2018-08-02 22:38:50,marijuana
17376,'18474,1805,projeccao,"Weed Skunkmix, 5g",2018-08-05 22:38:50,marijuana
17377,'18475,1805,projeccao,"Weed Skunkmix, 5g",2018-11-19 22:38:50,marijuana
17378,'18476,1805,projeccao,"Weed Skunkmix, 5g",2018-09-04 22:38:50,marijuana
17379,'18477,1805,projeccao,"Weed Skunkmix, 5g",2018-11-23 22:38:50,marijuana
17380,'18478,1805,projeccao,"Weed Skunkmix, 5g",2018-08-05 22:38:50,marijuana
17381,'18479,1805,projeccao,"Weed Skunkmix, 5g",2018-12-05 22:38:50,marijuana
17382,'18480,1805,projeccao,"Weed Skunkmix, 5g",2018-09-05 22:38:50,marijuana
17383,'18481,1805,projeccao,"Weed Skunkmix, 5g",2018-08-02 22:38:50,marijuana
17384,'18482,1805,projeccao,"Weed Skunkmix, 5g",2018-11-18 22:38:50,marijuana
17385,'18483,1805,projeccao,"Weed Skunkmix, 5g",2018-11-11 22:38:50,marijuana
17386,'18484,1805,projeccao,"Weed Skunkmix, 5g",2018-08-08 22:38:50,marijuana
17387,'18485,1805,projeccao,"Weed Skunkmix, 5g",2018-11-17 22:38:50,marijuana
17388,'18486,1805,projeccao,"Weed Skunkmix, 5g",2018-08-01 22:38:50,marijuana
17389,'18487,1805,projeccao,"Weed Skunkmix, 5g",2018-11-15 22:38:50,marijuana
17390,'18488,1805,projeccao,"Weed Skunkmix, 5g",2018-08-01 22:38:50,marijuana
17391,'18489,1805,projeccao,"Weed Skunkmix, 5g",2018-11-29 22:38:50,marijuana
17392,'18490,1805,projeccao,"Weed Skunkmix, 5g",2018-11-14 22:38:50,marijuana
17393,'18491,1805,projeccao,"Weed Skunkmix, 5g",2018-08-04 22:38:50,marijuana
17394,'18492,1805,projeccao,"Weed Skunkmix, 5g",2018-08-03 22:38:50,marijuana
17395,'18493,1805,projeccao,"Weed Skunkmix, 5g",2018-08-02 22:38:50,marijuana
17396,'18494,1805,projeccao,"Weed Skunkmix, 5g",2018-12-05 22:38:50,marijuana
17397,'18495,1805,projeccao,"Weed Skunkmix, 5g",2018-11-20 22:38:50,marijuana
17398,'18496,1805,projeccao,"Weed Skunkmix, 5g",2018-11-29 22:38:50,marijuana
17399,'18497,1805,projeccao,"Weed Skunkmix, 5g",2018-11-28 22:38:50,marijuana
17400,'18498,1805,projeccao,"Weed Skunkmix, 5g",2018-12-01 22:38:50,marijuana
17401,'18499,1805,projeccao,"Weed Skunkmix, 5g",2018-12-14 22:38:50,marijuana
17402,'18500,1805,projeccao,"Weed Skunkmix, 5g",2018-11-13 22:38:50,marijuana
17403,'18501,1805,projeccao,"Weed Skunkmix, 5g",2018-08-01 22:38:50,marijuana
17404,'18502,1805,projeccao,"Weed Skunkmix, 5g",2018-08-06 22:38:50,marijuana
17405,'18503,1805,projeccao,"Weed Skunkmix, 5g",2018-12-12 22:38:50,marijuana
17406,'18504,1805,projeccao,"Weed Skunkmix, 5g",2018-11-18 22:38:50,marijuana
17407,'18505,1805,projeccao,"Weed Skunkmix, 5g",2018-12-05 22:38:50,marijuana
17408,'18506,1805,projeccao,"Weed Skunkmix, 5g",2018-11-27 22:38:50,marijuana
17409,'18507,1805,projeccao,"Weed Skunkmix, 5g",2018-11-30 22:38:50,marijuana
17410,'18508,1805,projeccao,"Weed Skunkmix, 5g",2018-08-07 22:38:50,marijuana
17411,'18509,1805,projeccao,"Weed Skunkmix, 5g",2018-11-23 22:38:50,marijuana
17412,'18510,1805,projeccao,"Weed Skunkmix, 5g",2018-11-26 22:38:50,marijuana
17413,'18511,1805,projeccao,"Weed Skunkmix, 5g",2018-08-09 22:38:50,marijuana
17414,'18512,1805,projeccao,"Weed Skunkmix, 5g",2018-12-15 22:38:50,marijuana
17415,'18513,1805,projeccao,"Weed Skunkmix, 5g",2018-11-22 22:38:50,marijuana
17416,'18514,1805,projeccao,"Weed Skunkmix, 5g",2018-12-01 22:38:50,marijuana
17417,'18515,1805,projeccao,"Weed Skunkmix, 5g",2018-08-19 22:38:50,marijuana
17418,'18516,1805,projeccao,"Weed Skunkmix, 5g",2018-11-19 22:38:50,marijuana
17419,'18517,1805,projeccao,"Weed Skunkmix, 5g",2018-08-13 22:38:50,marijuana
17420,'18518,1805,projeccao,"Weed Skunkmix, 5g",2018-09-03 22:38:50,marijuana
17421,'18519,1805,projeccao,"Weed Skunkmix, 5g",2018-11-30 22:38:50,marijuana
17422,'18520,1805,projeccao,"Weed Skunkmix, 5g",2018-08-07 22:38:50,marijuana
17423,'18521,1805,projeccao,"Weed Skunkmix, 5g",2018-09-02 22:38:50,marijuana
17424,'18522,1805,projeccao,"Weed Skunkmix, 5g",2018-08-01 22:38:50,marijuana
17425,'18523,1805,projeccao,"Weed Skunkmix, 5g",2018-11-19 22:38:50,marijuana
17426,'18524,1805,projeccao,"Weed Skunkmix, 5g",2018-11-22 22:38:50,marijuana
17427,'18525,1805,projeccao,"Weed Skunkmix, 5g",2018-09-03 22:38:50,marijuana
17428,'18526,1805,projeccao,"Weed Skunkmix, 5g",2018-09-12 22:38:50,marijuana
17429,'18527,1805,projeccao,"Weed Skunkmix, 5g",2018-11-15 22:38:50,marijuana
17430,'18528,1805,projeccao,"Weed Skunkmix, 5g",2018-11-28 22:38:50,marijuana
17431,'18529,1805,projeccao,"Weed Skunkmix, 5g",2018-08-03 22:38:50,marijuana
17432,'18530,1805,projeccao,"Weed Skunkmix, 5g",2018-11-28 22:38:50,marijuana
17433,'18531,1805,projeccao,"Weed Skunkmix, 5g",2018-11-30 22:38:50,marijuana
17434,'18532,1805,projeccao,"Weed Skunkmix, 5g",2018-08-02 22:38:50,marijuana
17435,'18533,1805,projeccao,"Weed Skunkmix, 5g",2018-12-10 22:38:50,marijuana
17436,'18534,1805,projeccao,"Weed Skunkmix, 5g",2018-11-30 22:38:50,marijuana
17437,'18535,1805,projeccao,"Weed Skunkmix, 5g",2018-12-12 22:38:50,marijuana
17438,'18536,1805,projeccao,"Weed Skunkmix, 5g",2018-08-03 22:38:50,marijuana
17439,'18537,1805,projeccao,"Weed Skunkmix, 5g",2018-07-29 22:38:50,marijuana
17440,'18538,1805,projeccao,"Weed Skunkmix, 5g",2018-08-11 22:38:50,marijuana
17441,'18539,1805,projeccao,"Weed Skunkmix, 5g",2018-12-03 22:38:50,marijuana
17442,'18540,1805,projeccao,"Weed Skunkmix, 5g",2018-12-13 22:38:50,marijuana
17443,'18541,1805,projeccao,"Weed Skunkmix, 5g",2018-12-05 22:38:50,marijuana
17444,'18542,1805,projeccao,"Weed Skunkmix, 5g",2018-08-09 22:38:50,marijuana
17445,'18543,1805,projeccao,"Weed Skunkmix, 5g",2018-11-17 22:38:50,marijuana
17446,'18544,1805,projeccao,"Weed Skunkmix, 5g",2018-12-10 22:38:50,marijuana
17447,'18545,1805,projeccao,"Weed Skunkmix, 5g",2018-11-29 22:38:50,marijuana
17448,'18546,1805,projeccao,"Weed Skunkmix, 5g",2018-11-14 22:38:50,marijuana
17449,'18547,1805,projeccao,"Weed Skunkmix, 5g",2018-08-03 22:38:50,marijuana
17631,'18729,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-12-22 22:40:40,others
17633,'18731,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-12-21 22:40:40,others
17634,'18732,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-12-19 22:40:40,others
17635,'18733,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-12-25 22:40:40,others
17637,'18735,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-12-26 22:40:40,others
17638,'18736,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-12-17 22:40:40,others
17639,'18737,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-12-24 22:40:40,others
17640,'18738,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-12-24 22:40:40,others
17641,'18739,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-09-19 22:40:40,others
17642,'18740,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-11-25 22:40:40,others
17643,'18741,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-10-23 22:40:40,others
17644,'18742,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-09-10 22:40:40,others
17645,'18743,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-10-09 22:40:40,others
17646,'18744,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-11-01 22:40:40,others
17647,'18745,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-10-17 22:40:40,others
17648,'18746,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-09-18 22:40:40,others
17649,'18747,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-12-03 22:40:40,others
17650,'18748,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-11-26 22:40:40,others
17651,'18749,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-10-22 22:40:40,others
17652,'18750,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-09-20 22:40:40,others
17653,'18751,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-10-18 22:40:40,others
17654,'18752,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-09-13 22:40:40,others
17655,'18753,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-10-31 22:40:40,others
17656,'18754,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-09-14 22:40:40,others
17657,'18755,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-10-31 22:40:40,others
17658,'18756,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-12-05 22:40:40,others
17659,'18757,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-11-30 22:40:40,others
17660,'18758,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-09-25 22:40:40,others
17661,'18759,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-09-22 22:40:40,others
17662,'18760,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-11-13 22:40:40,others
17663,'18761,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-11-08 22:40:40,others
17664,'18762,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-10-23 22:40:40,others
17665,'18763,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-09-22 22:40:40,others
17666,'18764,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-10-17 22:40:40,others
17667,'18765,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-10-03 22:40:40,others
17668,'18766,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-09-15 22:40:40,others
17669,'18767,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-12-02 22:40:40,others
17670,'18768,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-09-22 22:40:40,others
17671,'18769,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-10-02 22:40:40,others
17672,'18770,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-12-08 22:40:40,others
17673,'18771,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-11-15 22:40:40,others
17674,'18772,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-12-06 22:40:40,others
17675,'18773,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-10-31 22:40:40,others
17676,'18774,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-09-14 22:40:40,others
17677,'18775,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-12-10 22:40:40,others
17678,'18776,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-11-13 22:40:40,others
17679,'18777,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-11-01 22:40:40,others
17680,'18778,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-11-01 22:40:40,others
17681,'18779,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-09-24 22:40:40,others
17682,'18780,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-10-24 22:40:40,others
17683,'18781,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-09-22 22:40:40,others
17684,'18782,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-12-11 22:40:40,others
17685,'18783,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-10-25 22:40:40,others
17686,'18784,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-09-11 22:40:40,others
17687,'18785,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-10-22 22:40:40,others
17688,'18786,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-09-30 22:40:40,others
17689,'18787,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-10-13 22:40:40,others
17690,'18788,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-12-08 22:40:40,others
17691,'18789,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-10-28 22:40:40,others
17692,'18790,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-11-06 22:40:40,others
17693,'18791,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-11-16 22:40:40,others
17694,'18792,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-11-08 22:40:40,others
17695,'18793,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-11-06 22:40:40,others
17696,'18794,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-11-17 22:40:40,others
17697,'18795,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-10-20 22:40:40,others
17698,'18796,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-11-16 22:40:40,others
17699,'18797,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-08-29 22:40:40,others
17700,'18798,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-09-19 22:40:40,others
17701,'18799,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-10-10 22:40:40,others
17702,'18800,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-11-01 22:40:40,others
17703,'18801,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-09-19 22:40:40,others
17704,'18802,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-09-26 22:40:40,others
17705,'18803,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-12-10 22:40:40,others
17706,'18804,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-09-22 22:40:40,others
17707,'18805,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-11-07 22:40:40,others
17708,'18806,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-09-28 22:40:40,others
17709,'18807,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-11-01 22:40:40,others
17710,'18808,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-12-09 22:40:40,others
17711,'18809,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-12-07 22:40:40,others
17712,'18810,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-09-22 22:40:40,others
17713,'18811,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-09-27 22:40:40,others
17714,'18812,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-06-26 22:40:40,others
17715,'18813,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-05-18 22:40:40,others
17716,'18814,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-06-15 22:40:40,others
17717,'18815,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-07-09 22:40:40,others
17718,'18816,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-06-04 22:40:40,others
17719,'18817,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-06-12 22:40:40,others
17720,'18818,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-04-09 22:40:40,others
17721,'18819,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-07-08 22:40:40,others
17722,'18820,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-06-18 22:40:40,others
17723,'18821,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-06-25 22:40:40,others
17724,'18822,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-04-17 22:40:40,others
17725,'18823,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-06-23 22:40:40,others
17726,'18824,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-05-17 22:40:40,others
17727,'18825,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-05-29 22:40:40,others
17728,'18826,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-06-22 22:40:40,others
17729,'18827,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-06-01 22:40:40,others
17730,'18828,3920,Americansteroids,Testosterone Cypionate ( Test C ),2018-04-12 22:40:40,others
17734,'18832,889,TREES,3g Blue Dream (AAA Medical Grade),2018-12-16 22:40:56,marijuana
17735,'18833,889,TREES,3g Blue Dream (AAA Medical Grade),2018-12-26 22:40:56,marijuana
17736,'18834,889,TREES,3g Blue Dream (AAA Medical Grade),2018-11-29 22:40:56,marijuana
17737,'18835,889,TREES,3g Blue Dream (AAA Medical Grade),2018-11-09 22:40:56,marijuana
17738,'18836,889,TREES,3g Blue Dream (AAA Medical Grade),2018-10-16 22:40:56,marijuana
17739,'18837,889,TREES,3g Blue Dream (AAA Medical Grade),2018-12-01 22:40:56,marijuana
17740,'18838,889,TREES,3g Blue Dream (AAA Medical Grade),2018-09-12 22:40:56,marijuana
17741,'18839,889,TREES,3g Blue Dream (AAA Medical Grade),2018-12-14 22:40:56,marijuana
17742,'18840,889,TREES,3g Blue Dream (AAA Medical Grade),2018-12-04 22:40:56,marijuana
17743,'18841,889,TREES,3g Blue Dream (AAA Medical Grade),2018-10-24 22:40:56,marijuana
17744,'18842,889,TREES,3g Blue Dream (AAA Medical Grade),2018-11-12 22:40:56,marijuana
17745,'18843,889,TREES,3g Blue Dream (AAA Medical Grade),2018-11-10 22:40:56,marijuana
17746,'18844,889,TREES,3g Blue Dream (AAA Medical Grade),2018-11-22 22:40:56,marijuana
17747,'18845,889,TREES,3g Blue Dream (AAA Medical Grade),2018-11-30 22:40:56,marijuana
17748,'18846,889,TREES,3g Blue Dream (AAA Medical Grade),2018-12-08 22:40:56,marijuana
17749,'18847,889,TREES,3g Blue Dream (AAA Medical Grade),2018-09-04 22:40:56,marijuana
17750,'18848,889,TREES,3g Blue Dream (AAA Medical Grade),2018-10-01 22:40:56,marijuana
17751,'18849,889,TREES,3g Blue Dream (AAA Medical Grade),2018-11-29 22:40:56,marijuana
17752,'18850,889,TREES,3g Blue Dream (AAA Medical Grade),2018-11-16 22:40:56,marijuana
17753,'18851,889,TREES,3g Blue Dream (AAA Medical Grade),2018-10-08 22:40:56,marijuana
17754,'18852,889,TREES,3g Blue Dream (AAA Medical Grade),2018-11-12 22:40:56,marijuana
17755,'18853,889,TREES,3g Blue Dream (AAA Medical Grade),2018-12-13 22:40:56,marijuana
17756,'18854,889,TREES,3g Blue Dream (AAA Medical Grade),2018-11-13 22:40:56,marijuana
17757,'18855,889,TREES,3g Blue Dream (AAA Medical Grade),2018-12-12 22:40:56,marijuana
17758,'18856,889,TREES,3g Blue Dream (AAA Medical Grade),2018-09-11 22:40:56,marijuana
17759,'18857,889,TREES,3g Blue Dream (AAA Medical Grade),2018-09-20 22:40:56,marijuana
17760,'18858,889,TREES,3g Blue Dream (AAA Medical Grade),2018-11-15 22:40:56,marijuana
17761,'18859,889,TREES,3g Blue Dream (AAA Medical Grade),2018-11-16 22:40:56,marijuana
17762,'18860,889,TREES,3g Blue Dream (AAA Medical Grade),2018-11-02 22:40:56,marijuana
17763,'18861,889,TREES,3g Blue Dream (AAA Medical Grade),2018-09-17 22:40:56,marijuana
17764,'18862,889,TREES,3g Blue Dream (AAA Medical Grade),2018-09-29 22:40:56,marijuana
17765,'18863,889,TREES,3g Blue Dream (AAA Medical Grade),2018-11-20 22:40:56,marijuana
17766,'18864,889,TREES,3g Blue Dream (AAA Medical Grade),2018-09-09 22:40:56,marijuana
17767,'18865,889,TREES,3g Blue Dream (AAA Medical Grade),2018-11-21 22:40:56,marijuana
17768,'18866,889,TREES,3g Blue Dream (AAA Medical Grade),2018-11-15 22:40:56,marijuana
17769,'18867,889,TREES,3g Blue Dream (AAA Medical Grade),2018-09-28 22:40:56,marijuana
17770,'18868,889,TREES,3g Blue Dream (AAA Medical Grade),2018-12-06 22:40:56,marijuana
17771,'18869,889,TREES,3g Blue Dream (AAA Medical Grade),2018-10-14 22:40:56,marijuana
17816,'18914,1633,onechance,"1.75g OC, \""Pseudoephedrine Reduction\"" Meth.",2018-12-27 22:41:45,methamphetamine
17817,'18915,1633,onechance,"1.75g OC, \""Pseudoephedrine Reduction\"" Meth.",2018-12-20 22:41:45,methamphetamine
17818,'18916,1633,onechance,"1.75g OC, \""Pseudoephedrine Reduction\"" Meth.",2018-12-19 22:41:45,methamphetamine
17819,'18917,1633,onechance,"1.75g OC, \""Pseudoephedrine Reduction\"" Meth.",2018-12-18 22:41:45,methamphetamine
17820,'18918,1633,onechance,"1.75g OC, \""Pseudoephedrine Reduction\"" Meth.",2018-12-16 22:41:45,methamphetamine
17821,'18919,1633,onechance,"1.75g OC, \""Pseudoephedrine Reduction\"" Meth.",2018-11-05 22:41:45,methamphetamine
17822,'18920,1633,onechance,"1.75g OC, \""Pseudoephedrine Reduction\"" Meth.",2018-08-28 22:41:45,methamphetamine
17823,'18921,1633,onechance,"1.75g OC, \""Pseudoephedrine Reduction\"" Meth.",2018-09-21 22:41:45,methamphetamine
17824,'18922,1633,onechance,"1.75g OC, \""Pseudoephedrine Reduction\"" Meth.",2018-12-02 22:41:45,methamphetamine
17825,'18923,1633,onechance,"1.75g OC, \""Pseudoephedrine Reduction\"" Meth.",2018-08-12 22:41:45,methamphetamine
17826,'18924,1633,onechance,"1.75g OC, \""Pseudoephedrine Reduction\"" Meth.",2018-08-14 22:41:45,methamphetamine
17827,'18925,1633,onechance,"1.75g OC, \""Pseudoephedrine Reduction\"" Meth.",2018-10-25 22:41:45,methamphetamine
17828,'18926,1633,onechance,"1.75g OC, \""Pseudoephedrine Reduction\"" Meth.",2018-10-11 22:41:45,methamphetamine
17829,'18927,1633,onechance,"1.75g OC, \""Pseudoephedrine Reduction\"" Meth.",2018-09-25 22:41:45,methamphetamine
17830,'18928,1633,onechance,"1.75g OC, \""Pseudoephedrine Reduction\"" Meth.",2018-12-10 22:41:45,methamphetamine
17831,'18929,1633,onechance,"1.75g OC, \""Pseudoephedrine Reduction\"" Meth.",2018-09-11 22:41:45,methamphetamine
